﻿Account Name,Asset Inventory,Associated Malware,Associated Tags,Bugtraq ID,Category,Created By ID,Created Date,Date Last Fixed,Deleted,Devices connected from IP addresses,Exploitability,External IPs Count,FQDN,First Detected,IP Interfaces,IP Status,IPs,Instance,Is Latest,Last Modified Date,Last Referenced Date,Last Viewed Date,NetBIOS,Computer Name (DNS),IP,Network,OS,OS CPE,PCI Vuln,Parent Account Name,Port,Protocol,QG Host ID,QID,Vulnerability Description,Severity,QID Frm,QID+QG_Host_ID,Fixed Date,Fixed Name,Fixed Note,Results,SSL,Scan Status,Scan Summary,Solution,System Modstamp,Threat,Impact,CVE ID,Last Detected,Ticket State,Times Detected,Tracking Method,Type,Used Scan Summary for count,Vendor Reference,Vuln Status,Vulnerability,isRemediated,
PJ Lund DDS PLLC,a2sRi000000xh6bIAA,-,"Cloud Agent, PJLundDDSPLLC(2964), Patch Management Windows 10",-,Local,005f4000000fHSKAA2,"4/8/2024, 11:18:29 PM",-,FALSE,-,-,-,-,"10/18/2023, 1:36:43 AM",-,"host scanned, found vuln",-,-,TRUE,"4/8/2024, 11:18:29 PM",-,-,M-DR1,m-dr1.ems.local,192.168.4.105,Global Default Network,Windows 10 Pro 64 bit Edition Version 22H2,cpe:/o:microsoft:windows_10:22H2::x64:,FALSE,-,-,-,2882775e-60f9-4b01-94de-d6d4a99cf246,378945,Oracle Java Standard Edition (SE) Critical Patch Update - October 2023 (CPUOCT2023),4,378945,3789452882775e-60f9-4b01-94de-d6d4a99cf246,,,,C:\Program Files (x86)\Java\jre-1.8\bin\wsdetect.dll file version is 8.0.3810.9#,-,Active,a29Ri000001v6jMIAQ,The vendor has released updates to resolve these issues.    Customers are advised to refer to vendor advisory Oracle Critical Patch Update Advisory - October 2023 (https://www.oracle.com/security-alerts/cpuoct2023.html#AppendixJAVA)   Patch:  Following are links for downloading patches to fix the vulnerabilities:   Oracle Critical Patch Update Advisory - Oct 2023 (https://www.oracle.com/security-alerts/cpuoct2023.html),"4/8/2024, 11:18:29 PM","Oracle Java Runtime Environment (JRE) is a platform that supports the execution of programs that are developed using the Java programming language. The JRE platform also supports Java Applets, which can be loaded from web pages.  Oracle Java JRE and JDK contain multiple remotely exploitable vulnerabilities that affect various components.  Affected Versions:  Oracle Java SE : Oracle Java SE: 8u390, 8u390-perf, 11.0.20, 17.0.8, 21.0.0 and prior","All of these vulnerabilities may be remotely exploitable without authentication, i.e., may be exploited over a network without requiring user credentials.","CVE-2023-22067, CVE-2023-22081, CVE-2023-22025","4/8/2024, 6:06:52 PM",-,994,QAGENT,Vuln,-,-,Active,QSD - 21686711,FALSE,
PJ Lund DDS PLLC,a2sRi000000xh6bIAA,-,"Cloud Agent, PJLundDDSPLLC(2964), Patch Management Windows 10",-,Security Policy,005f4000000fHSKAA2,"4/8/2024, 11:18:29 PM","10/20/2022, 5:10:57 PM",FALSE,-,-,-,-,"8/25/2022, 5:26:07 PM",-,"host scanned, found vuln",-,-,TRUE,"4/8/2024, 11:18:29 PM",-,-,M-DR1,m-dr1.ems.local,192.168.4.105,Global Default Network,Windows 10 Pro 64 bit Edition Version 22H2,cpe:/o:microsoft:windows_10:22H2::x64:,FALSE,-,-,-,2882775e-60f9-4b01-94de-d6d4a99cf246,105171,Windows Explorer Autoplay Not Disabled for Default User,2,105171,1051712882775e-60f9-4b01-94de-d6d4a99cf246,,AlexD,"Ignored, low risk",%windir%\explorer.exe   found  HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\Explorer NoAutorun is missing.  HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\Explorer NoDriveTypeAutoRun is missing.  HKU\.DEFAULT\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\Explorer NoDriveTypeAutoRun is missing.#,-,Active,a29Ri000001v6jMIAQ,Make sure that the value NoDriveTypeAutoRun is defined under this registry key:   HKU\DEFAULT\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer,"4/8/2024, 11:18:29 PM",The setting that prevents applications from any drive to be automatically executed when no user is logged in is not enabled on the host.,An attacker may be able to run an unauthorized application.,-,"4/8/2024, 6:06:52 PM",-,3209,QAGENT,Vuln,-,-,Active,QSD - 21686714,FALSE,
PJ Lund DDS PLLC,a2sRi000000xh6ZIAQ,-,"Cloud Agent, PJLundDDSPLLC(2964), Patch Management Windows 10",-,Windows,005f4000000fHSKAA2,"4/8/2024, 11:18:29 PM","9/13/2022, 2:59:17 PM",FALSE,-,-,-,-,"8/16/2022, 11:03:20 PM",-,"host scanned, found vuln",-,-,TRUE,"4/8/2024, 11:18:29 PM",-,-,M-DR2,m-dr2.ems.local,192.168.4.111,Global Default Network,Windows 10 Pro 64 bit Edition Version 22H2,cpe:/o:microsoft:windows_10:22H2::x64:,FALSE,-,-,-,c13bad2e-c91d-4a39-a180-ba51ac2822b0,90007,Enabled Cached Logon Credential,2,90007,90007c13bad2e-c91d-4a39-a180-ba51ac2822b0,,AlexD,"Ignored, low risk",HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Winlogon cachedlogonscount = 10#,-,Active,a29Ri000001v6jMIAQ,"We recommend that you locate the following Registry key, and then set or create a REG_SZ 'CachedLogonsCount' entry with a '0' value:   HKEY_LOCAL_MACHINE\Software\Microsoft\Windows Nt\CurrentVersion\Winlogon","4/8/2024, 11:18:29 PM","Windows NT may use a cache to store the last interactive logon (i.e. console logon), to provide a safe logon for the host in the event that the Domain Controller goes down. This feature is currently activated on this host.","Unauthorized users can gain access to this cached information, thereby obtaining sensitive logon information.",-,"4/8/2024, 8:39:21 PM",-,2343,QAGENT,Vuln,-,-,Active,QSD - 21686691,FALSE,
PJ Lund DDS PLLC,a2sRi000000xh6ZIAQ,-,"Cloud Agent, PJLundDDSPLLC(2964), Patch Management Windows 10",-,Local,005f4000000fHSKAA2,"4/8/2024, 11:18:29 PM",-,FALSE,-,-,-,-,"12/14/2023, 7:43:43 PM",-,"host scanned, found vuln",-,-,TRUE,"4/8/2024, 11:18:29 PM",-,-,M-DR2,m-dr2.ems.local,192.168.4.111,Global Default Network,Windows 10 Pro 64 bit Edition Version 22H2,cpe:/o:microsoft:windows_10:22H2::x64:,FALSE,-,-,-,c13bad2e-c91d-4a39-a180-ba51ac2822b0,379132,Google Chrome Prior to 120.0.6099.109 Multiple Vulnerabilities,4,379132,379132c13bad2e-c91d-4a39-a180-ba51ac2822b0,,,,%ProgramFiles(x86)%\Google\Chrome\Application\120.0.6099.63\chrome.dll file version is 120.0.6099.63#,-,Active,a29Ri000001v6jMIAQ,Refer to Chrome security advisory 120.0.6099.109 (https://chromereleases.googleblog.com/2023/12/stable-channel-update-for-desktop_12.html) for updates and patch information.  Patch:  Following are links for downloading patches to fix the vulnerabilities:   Google Chrome 120.0.6099.109 (https://chromereleases.googleblog.com/2023/12/stable-channel-update-for-desktop_12.html),"4/8/2024, 11:18:29 PM","Chrome has released security updates for Windows, Mac, and Linux to fix the vulnerabilities.  Note: The preceding description block is extracted directly from the security advisory. Using automation, we have attempted to clean and format it as much as possible without introducing additional issues.","Successful exploitation of this vulnerability could lead to a security breach or could affect integrity, availability, and confidentiality.","CVE-2023-6702, CVE-2023-6703, CVE-2023-6704, CVE-2023-6705, CVE-2023-6706, CVE-2023-6707","4/8/2024, 8:39:21 PM",-,658,QAGENT,Vuln,-,-,Active,QSD - 21686687,FALSE,
PJ Lund DDS PLLC,a2sRi000000xh6ZIAQ,-,"Cloud Agent, PJLundDDSPLLC(2964), Patch Management Windows 10",-,Local,005f4000000fHSKAA2,"4/8/2024, 11:18:29 PM",-,FALSE,-,Source: cisa-kev Reference:CVE-2023-7024 Description:Google Chromium WebRTC Heap Buffer Overflow Vulnerability Link:https://www.cisa.gov/sites/default/files/feeds/known_exploited_vulnerabilities.json Source: google-0day-itw Reference:CVE-2023-7024 Description:Google Chrome Heap overflow in WebRTC Link:https://docs.google.com/spreadsheets/d/1lkNJ0uQwbeC1ZTRrxdtuPLCIl7mlUreoKfSIgajnSyY/edit,-,-,"12/21/2023, 3:37:34 PM",-,"host scanned, found vuln",-,-,TRUE,"4/8/2024, 11:18:29 PM",-,-,M-DR2,m-dr2.ems.local,192.168.4.111,Global Default Network,Windows 10 Pro 64 bit Edition Version 22H2,cpe:/o:microsoft:windows_10:22H2::x64:,FALSE,-,-,-,c13bad2e-c91d-4a39-a180-ba51ac2822b0,379169,Google Chrome Prior to 120.0.6099.129 Multiple Vulnerabilities,5,379169,379169c13bad2e-c91d-4a39-a180-ba51ac2822b0,,,,%ProgramFiles(x86)%\Google\Chrome\Application\120.0.6099.63\chrome.dll file version is 120.0.6099.63#,-,Active,a29Ri000001v6jMIAQ,Refer to Chrome security advisory 120.0.6099.129 (https://chromereleases.googleblog.com/2023/12/stable-channel-update-for-desktop_20.html) for updates and patch information.  Patch:  Following are links for downloading patches to fix the vulnerabilities:   Google Chrome 120.0.6099.129 (https://chromereleases.googleblog.com/2023/12/stable-channel-update-for-desktop_20.html),"4/8/2024, 11:18:29 PM","Chrome has released security updates for Windows, Mac, and Linux to fix the vulnerabilities.  Note: The preceding description block is extracted directly from the security advisory. Using automation, we have attempted to clean and format it as much as possible without introducing additional issues.","Successful exploitation of this vulnerability could lead to a security breach or could affect integrity, availability, and confidentiality.",CVE-2023-7024,"4/8/2024, 8:39:21 PM",-,617,QAGENT,Vuln,-,-,Active,QSD - 21686674,FALSE,
PJ Lund DDS PLLC,a2sRi000000xh6ZIAQ,-,"Cloud Agent, PJLundDDSPLLC(2964), Patch Management Windows 10",-,Local,005f4000000fHSKAA2,"4/8/2024, 11:18:29 PM",-,FALSE,-,-,-,-,"1/4/2024, 12:19:57 PM",-,"host scanned, found vuln",-,-,TRUE,"4/8/2024, 11:18:29 PM",-,-,M-DR2,m-dr2.ems.local,192.168.4.111,Global Default Network,Windows 10 Pro 64 bit Edition Version 22H2,cpe:/o:microsoft:windows_10:22H2::x64:,FALSE,-,-,-,c13bad2e-c91d-4a39-a180-ba51ac2822b0,379213,Google Chrome Prior to 120.0.6099.199 Multiple Vulnerabilities,4,379213,379213c13bad2e-c91d-4a39-a180-ba51ac2822b0,,,,%ProgramFiles(x86)%\Google\Chrome\Application\120.0.6099.63\chrome.dll file version is 120.0.6099.63#,-,Active,a29Ri000001v6jMIAQ,Refer to Chrome security advisory 120.0.6099.199 (https://chromereleases.googleblog.com/2024/01/stable-channel-update-for-desktop.html) for updates and patch information.  Patch:  Following are links for downloading patches to fix the vulnerabilities:   Google Chrome 120.0.6099.199 (https://chromereleases.googleblog.com/2024/01/stable-channel-update-for-desktop.html),"4/8/2024, 11:18:29 PM","Chrome has released security updates for Windows, Mac, and Linux to fix the vulnerabilities.  Note: The preceding description block is extracted directly from the security advisory. Using automation, we have attempted to clean and format it as much as possible without introducing additional issues.","Successful exploitation of this vulnerability could lead to a security breach or could affect integrity, availability, and confidentiality.","CVE-2024-0222, CVE-2024-0223, CVE-2024-0224, CVE-2024-0225","4/8/2024, 8:39:21 PM",-,534,QAGENT,Vuln,-,-,Active,QSD - 21686686,FALSE,
PJ Lund DDS PLLC,a2sRi000000xh6ZIAQ,-,"Cloud Agent, PJLundDDSPLLC(2964), Patch Management Windows 10",-,Local,005f4000000fHSKAA2,"4/8/2024, 11:18:29 PM",-,FALSE,-,-,-,-,"1/10/2024, 2:02:10 PM",-,"host scanned, found vuln",-,-,TRUE,"4/8/2024, 11:18:29 PM",-,-,M-DR2,m-dr2.ems.local,192.168.4.111,Global Default Network,Windows 10 Pro 64 bit Edition Version 22H2,cpe:/o:microsoft:windows_10:22H2::x64:,FALSE,-,-,-,c13bad2e-c91d-4a39-a180-ba51ac2822b0,379235,Google Chrome Prior to 120.0.6099.216 Multiple Vulnerabilities,4,379235,379235c13bad2e-c91d-4a39-a180-ba51ac2822b0,,,,%ProgramFiles(x86)%\Google\Chrome\Application\120.0.6099.63\chrome.dll file version is 120.0.6099.63#,-,Active,a29Ri000001v6jMIAQ,Refer to Chrome security advisory 120.0.6099.216 (https://chromereleases.googleblog.com/2024/01/stable-channel-update-for-desktop_9.html) for updates and patch information.  Patch:  Following are links for downloading patches to fix the vulnerabilities:   Google Chrome 120.0.6099.216 (https://chromereleases.googleblog.com/2024/01/stable-channel-update-for-desktop_9.html),"4/8/2024, 11:18:29 PM","Chrome has released security updates for Windows, Mac, and Linux to fix the vulnerabilities.  Note: The preceding description block is extracted directly from the security advisory. Using automation, we have attempted to clean and format it as much as possible without introducing additional issues.","Successful exploitation of this vulnerability could lead to a security breach or could affect integrity, availability, and confidentiality.",CVE-2024-0333,"4/8/2024, 8:39:21 PM",-,498,QAGENT,Vuln,-,-,Active,QSD - 21686685,FALSE,
PJ Lund DDS PLLC,a2sRi000000xh6ZIAQ,-,"Cloud Agent, PJLundDDSPLLC(2964), Patch Management Windows 10",-,Local,005f4000000fHSKAA2,"4/8/2024, 11:18:29 PM",-,FALSE,-,Source: cisa-kev Reference:CVE-2024-0519 Description:Google Chromium V8 Out-of-Bounds Memory Access Vulnerability Link:https://www.cisa.gov/sites/default/files/feeds/known_exploited_vulnerabilities.json Source: google-0day-itw Reference:CVE-2024-0519 Description:Google Chrome Out-of-bounds memory access Link:https://docs.google.com/spreadsheets/d/1lkNJ0uQwbeC1ZTRrxdtuPLCIl7mlUreoKfSIgajnSyY/edit Source: blogs Reference:CVE-2024-0517 Description:Google Chrome V8 CVE-2024-0517 Out-of-Bounds Write Code Execution Link:https://blog.exodusintel.com/2024/01/19/google-chrome-v8-cve-2024-0517-out-of-bounds-write-code-execution/,-,-,"1/17/2024, 11:40:13 AM",-,"host scanned, found vuln",-,-,TRUE,"4/8/2024, 11:18:29 PM",-,-,M-DR2,m-dr2.ems.local,192.168.4.111,Global Default Network,Windows 10 Pro 64 bit Edition Version 22H2,cpe:/o:microsoft:windows_10:22H2::x64:,FALSE,-,-,-,c13bad2e-c91d-4a39-a180-ba51ac2822b0,379263,Google Chrome Prior to 120.0.6099.234(Mac) and 120.0.6099.224(Windows and Linux) Multiple Vulnerabilities,5,379263,379263c13bad2e-c91d-4a39-a180-ba51ac2822b0,,,,%ProgramFiles(x86)%\Google\Chrome\Application\120.0.6099.63\chrome.dll file version is 120.0.6099.63#,-,Active,a29Ri000001v6jMIAQ,Refer to Chrome security advisory 120.0.6099.234 (https://chromereleases.googleblog.com/2024/01/stable-channel-update-for-desktop_16.html) for updates and patch information.  Patch:  Following are links for downloading patches to fix the vulnerabilities:   Google Chrome 120.0.6099.234 (https://chromereleases.googleblog.com/2024/01/stable-channel-update-for-desktop_16.html),"4/8/2024, 11:18:29 PM","Chrome has released security updates for Windows, Mac, and Linux to fix the vulnerabilities.  Note: The preceding description block is extracted directly from the security advisory. Using automation, we have attempted to clean and format it as much as possible without introducing additional issues.","Successful exploitation of this vulnerability could lead to a security breach or could affect integrity, availability, and confidentiality.","CVE-2024-0517, CVE-2024-0518, CVE-2024-0519","4/8/2024, 8:39:21 PM",-,456,QAGENT,Vuln,-,-,Active,QSD - 21686673,FALSE,
PJ Lund DDS PLLC,a2sRi000000xh6ZIAQ,-,"Cloud Agent, PJLundDDSPLLC(2964), Patch Management Windows 10",-,Local,005f4000000fHSKAA2,"4/8/2024, 11:18:29 PM",-,FALSE,-,-,-,-,"1/31/2024, 11:24:39 AM",-,"host scanned, found vuln",-,-,TRUE,"4/8/2024, 11:18:29 PM",-,-,M-DR2,m-dr2.ems.local,192.168.4.111,Global Default Network,Windows 10 Pro 64 bit Edition Version 22H2,cpe:/o:microsoft:windows_10:22H2::x64:,FALSE,-,-,-,c13bad2e-c91d-4a39-a180-ba51ac2822b0,379331,Google Chrome Prior to 121.0.6167.139 Multiple Vulnerabilities,4,379331,379331c13bad2e-c91d-4a39-a180-ba51ac2822b0,,,,%ProgramFiles(x86)%\Google\Chrome\Application\120.0.6099.63\chrome.dll file version is 120.0.6099.63#,-,Active,a29Ri000001v6jMIAQ,Refer to Chrome security advisory 121.0.6167.139 (https://chromereleases.googleblog.com/2024/01/stable-channel-update-for-desktop_30.html) for updates and patch information.  Patch:  Following are links for downloading patches to fix the vulnerabilities:   Google Chrome 121.0.6167.139 (https://chromereleases.googleblog.com/2024/01/stable-channel-update-for-desktop_30.html),"4/8/2024, 11:18:29 PM","Chrome has released security updates for Windows, Mac, and Linux to fix the vulnerabilities.  Note: The preceding description block is extracted directly from the security advisory. Using automation, we have attempted to clean and format it as much as possible without introducing additional issues.","Successful exploitation of this vulnerability could lead to a security breach or could affect integrity, availability, and confidentiality.","CVE-2024-1060, CVE-2024-1059, CVE-2024-1077","4/8/2024, 8:39:21 PM",-,375,QAGENT,Vuln,-,-,Active,QSD - 21686683,FALSE,
PJ Lund DDS PLLC,a2sRi000000xh6ZIAQ,-,"Cloud Agent, PJLundDDSPLLC(2964), Patch Management Windows 10",-,Local,005f4000000fHSKAA2,"4/8/2024, 11:18:29 PM",-,FALSE,-,-,-,-,"2/7/2024, 12:55:32 PM",-,"host scanned, found vuln",-,-,TRUE,"4/8/2024, 11:18:29 PM",-,-,M-DR2,m-dr2.ems.local,192.168.4.111,Global Default Network,Windows 10 Pro 64 bit Edition Version 22H2,cpe:/o:microsoft:windows_10:22H2::x64:,FALSE,-,-,-,c13bad2e-c91d-4a39-a180-ba51ac2822b0,379355,Google Chrome Prior to 121.0.6167.160 Multiple Vulnerabilities,4,379355,379355c13bad2e-c91d-4a39-a180-ba51ac2822b0,,,,%ProgramFiles(x86)%\Google\Chrome\Application\120.0.6099.63\chrome.dll file version is 120.0.6099.63#,-,Active,a29Ri000001v6jMIAQ,Refer to Chrome security advisory 121.0.6167.160 (https://chromereleases.googleblog.com/2024/02/stable-channel-update-for-desktop.html) for updates and patch information.  Patch:  Following are links for downloading patches to fix the vulnerabilities:   Google Chrome 121.0.6167.160 (https://chromereleases.googleblog.com/2024/02/stable-channel-update-for-desktop.html),"4/8/2024, 11:18:29 PM","Chrome has released security updates for Windows, Mac, and Linux to fix the vulnerabilities.  Note: The preceding description block is extracted directly from the security advisory. Using automation, we have attempted to clean and format it as much as possible without introducing additional issues.","Successful exploitation of this vulnerability could lead to a security breach or could affect integrity, availability, and confidentiality.","CVE-2024-1284, CVE-2024-1283","4/8/2024, 8:39:21 PM",-,333,QAGENT,Vuln,-,-,Active,QSD - 21686682,FALSE,
PJ Lund DDS PLLC,a2sRi000000xh6ZIAQ,-,"Cloud Agent, PJLundDDSPLLC(2964), Patch Management Windows 10",-,Local,005f4000000fHSKAA2,"4/8/2024, 11:18:29 PM",-,FALSE,-,Source: packetstorm Reference:CVE-2024-0811 Description:Chrome chrome.pageCapture.saveAsMHTML() Extension API Blocked Origin Bypass Link:https://packetstormsecurity.com/files/177172/Chrome-chrome.pageCapture.saveAsMHTML-Extension-API-Blocked-Origin-Bypass.html,-,-,"1/24/2024, 12:06:45 PM",-,"host scanned, found vuln",-,-,TRUE,"4/8/2024, 11:18:29 PM",-,-,M-DR2,m-dr2.ems.local,192.168.4.111,Global Default Network,Windows 10 Pro 64 bit Edition Version 22H2,cpe:/o:microsoft:windows_10:22H2::x64:,FALSE,-,-,-,c13bad2e-c91d-4a39-a180-ba51ac2822b0,379312,Google Chrome Prior to 121.0.6167.85 Multiple Vulnerabilities,4,379312,379312c13bad2e-c91d-4a39-a180-ba51ac2822b0,,,,%ProgramFiles(x86)%\Google\Chrome\Application\120.0.6099.63\chrome.dll file version is 120.0.6099.63#,-,Active,a29Ri000001v6jMIAQ,Refer to Chrome security advisory 121.0.6167.85 (https://chromereleases.googleblog.com/2024/01/stable-channel-update-for-desktop_23.html) for updates and patch information.  Patch:  Following are links for downloading patches to fix the vulnerabilities:   Google Chrome 121.0.6167.85 (https://chromereleases.googleblog.com/2024/01/stable-channel-update-for-desktop_23.html),"4/8/2024, 11:18:29 PM","Chrome has released security updates for Windows, Mac, and Linux to fix the vulnerabilities.  Note: The preceding description block is extracted directly from the security advisory. Using automation, we have attempted to clean and format it as much as possible without introducing additional issues.","Successful exploitation of this vulnerability could lead to a security breach or could affect integrity, availability, and confidentiality.","CVE-2024-0807, CVE-2024-0812, CVE-2024-0808, CVE-2024-0810, CVE-2024-0814, CVE-2024-0813, CVE-2024-0806, CVE-2024-0805, CVE-2024-0804, CVE-2024-0811, CVE-2024-0809","4/8/2024, 8:39:21 PM",-,413,QAGENT,Vuln,-,-,Active,QSD - 21686684,FALSE,
PJ Lund DDS PLLC,a2sRi000000xh6ZIAQ,-,"Cloud Agent, PJLundDDSPLLC(2964), Patch Management Windows 10",-,Local,005f4000000fHSKAA2,"4/8/2024, 11:18:29 PM",-,FALSE,-,-,-,-,"3/6/2024, 4:01:21 PM",-,"host scanned, found vuln",-,-,TRUE,"4/8/2024, 11:18:29 PM",-,-,M-DR2,m-dr2.ems.local,192.168.4.111,Global Default Network,Windows 10 Pro 64 bit Edition Version 22H2,cpe:/o:microsoft:windows_10:22H2::x64:,FALSE,-,-,-,c13bad2e-c91d-4a39-a180-ba51ac2822b0,379456,Google Chrome Prior to 122.0.6261.111 Multiple Vulnerabilities,4,379456,379456c13bad2e-c91d-4a39-a180-ba51ac2822b0,,,,%ProgramFiles(x86)%\Google\Chrome\Application\120.0.6099.63\chrome.dll file version is 120.0.6099.63#,-,Active,a29Ri000001v6jMIAQ,Refer to Chrome security advisory 122.0.6261.111 (https://chromereleases.googleblog.com/2024/03/stable-channel-update-for-desktop.html) for updates and patch information.  Patch:  Following are links for downloading patches to fix the vulnerabilities:   Google Chrome 122.0.6261.111 (https://chromereleases.googleblog.com/2024/03/stable-channel-update-for-desktop.html),"4/8/2024, 11:18:29 PM","Chrome has released security updates for Windows, Mac, and Linux to fix the vulnerabilities.  Note: The preceding description block is extracted directly from the security advisory. Using automation, we have attempted to clean and format it as much as possible without introducing additional issues.","Successful exploitation of this vulnerability could lead to a security breach or could affect integrity, availability, and confidentiality.","CVE-2024-2173, CVE-2024-2174, CVE-2024-2176","4/8/2024, 8:39:21 PM",-,172,QAGENT,Vuln,-,-,Active,QSD - 21686679,FALSE,
PJ Lund DDS PLLC,a2sRi000000xh6ZIAQ,-,"Cloud Agent, PJLundDDSPLLC(2964), Patch Management Windows 10",-,Local,005f4000000fHSKAA2,"4/8/2024, 11:18:29 PM",-,FALSE,-,-,-,-,"3/13/2024, 9:01:34 PM",-,"host scanned, found vuln",-,-,TRUE,"4/8/2024, 11:18:29 PM",-,-,M-DR2,m-dr2.ems.local,192.168.4.111,Global Default Network,Windows 10 Pro 64 bit Edition Version 22H2,cpe:/o:microsoft:windows_10:22H2::x64:,FALSE,-,-,-,c13bad2e-c91d-4a39-a180-ba51ac2822b0,379496,Google Chrome Prior to 122.0.6261.128 Multiple Vulnerabilities,4,379496,379496c13bad2e-c91d-4a39-a180-ba51ac2822b0,,,,%ProgramFiles(x86)%\Google\Chrome\Application\120.0.6099.63\chrome.dll file version is 120.0.6099.63#,-,New,a29Ri000001v6jMIAQ,Refer to Chrome security advisory 122.0.6261.128 (https://chromereleases.googleblog.com/2024/03/stable-channel-update-for-desktop_12.html) for updates and patch information.  Patch:  Following are links for downloading patches to fix the vulnerabilities:   Google Chrome 122.0.6261.128 (https://chromereleases.googleblog.com/2024/03/stable-channel-update-for-desktop_12.html),"4/8/2024, 11:18:29 PM","Chrome has released security updates for Windows, Mac, and Linux to fix the vulnerabilities.  Note: The preceding description block is extracted directly from the security advisory. Using automation, we have attempted to clean and format it as much as possible without introducing additional issues.","Successful exploitation of this vulnerability could lead to a security breach or could affect integrity, availability, and confidentiality.",CVE-2024-2400,"4/8/2024, 8:39:21 PM",-,133,QAGENT,Vuln,-,-,Active,QSD - 21686678,FALSE,
PJ Lund DDS PLLC,a2sRi000000xh6ZIAQ,-,"Cloud Agent, PJLundDDSPLLC(2964), Patch Management Windows 10",-,Local,005f4000000fHSKAA2,"4/8/2024, 11:18:29 PM",-,FALSE,-,-,-,-,"2/21/2024, 12:53:52 PM",-,"host scanned, found vuln",-,-,TRUE,"4/8/2024, 11:18:29 PM",-,-,M-DR2,m-dr2.ems.local,192.168.4.111,Global Default Network,Windows 10 Pro 64 bit Edition Version 22H2,cpe:/o:microsoft:windows_10:22H2::x64:,FALSE,-,-,-,c13bad2e-c91d-4a39-a180-ba51ac2822b0,379391,Google Chrome Prior to 122.0.6261.57 Multiple Vulnerabilities,4,379391,379391c13bad2e-c91d-4a39-a180-ba51ac2822b0,,,,%ProgramFiles(x86)%\Google\Chrome\Application\120.0.6099.63\chrome.dll file version is 120.0.6099.63#,-,Active,a29Ri000001v6jMIAQ,Refer to Chrome security advisory 122.0.6261.57 (https://chromereleases.googleblog.com/2024/02/stable-channel-update-for-desktop_20.html) for updates and patch information.  Patch:  Following are links for downloading patches to fix the vulnerabilities:   Google Chrome 122.0.6261.57 (https://chromereleases.googleblog.com/2024/02/stable-channel-update-for-desktop_20.html),"4/8/2024, 11:18:29 PM","Chrome has released security updates for Windows, Mac, and Linux to fix the vulnerabilities.  Note: The preceding description block is extracted directly from the security advisory. Using automation, we have attempted to clean and format it as much as possible without introducing additional issues.","Successful exploitation of this vulnerability could lead to a security breach or could affect integrity, availability, and confidentiality.","CVE-2024-1669, CVE-2024-1670, CVE-2024-1671, CVE-2024-1672, CVE-2024-1673, CVE-2024-1674, CVE-2024-1675, CVE-2024-1676","4/8/2024, 8:39:21 PM",-,253,QAGENT,Vuln,-,-,Active,QSD - 21686681,FALSE,
PJ Lund DDS PLLC,a2sRi000000xh6ZIAQ,-,"Cloud Agent, PJLundDDSPLLC(2964), Patch Management Windows 10",-,Local,005f4000000fHSKAA2,"4/8/2024, 11:18:29 PM",-,FALSE,-,-,-,-,"2/29/2024, 3:00:36 PM",-,"host scanned, found vuln",-,-,TRUE,"4/8/2024, 11:18:29 PM",-,-,M-DR2,m-dr2.ems.local,192.168.4.111,Global Default Network,Windows 10 Pro 64 bit Edition Version 22H2,cpe:/o:microsoft:windows_10:22H2::x64:,FALSE,-,-,-,c13bad2e-c91d-4a39-a180-ba51ac2822b0,379438,Google Chrome Prior to 122.0.6261.94 Multiple Vulnerabilities,4,379438,379438c13bad2e-c91d-4a39-a180-ba51ac2822b0,,,,%ProgramFiles(x86)%\Google\Chrome\Application\120.0.6099.63\chrome.dll file version is 120.0.6099.63#,-,Active,a29Ri000001v6jMIAQ,Refer to Chrome security advisory 122.0.6261.94 (https://chromereleases.googleblog.com/2024/02/stable-channel-update-for-desktop_27.html) for updates and patch information.  Patch:  Following are links for downloading patches to fix the vulnerabilities:   Google Chrome 122.0.6261.94 (https://chromereleases.googleblog.com/2024/02/stable-channel-update-for-desktop_27.html),"4/8/2024, 11:18:29 PM","Chrome has released security updates for Windows, Mac, and Linux to fix the vulnerabilities.  Note: The preceding description block is extracted directly from the security advisory. Using automation, we have attempted to clean and format it as much as possible without introducing additional issues.","Successful exploitation of this vulnerability could lead to a security breach or could affect integrity, availability, and confidentiality.","CVE-2024-1938, CVE-2024-1939","4/8/2024, 8:39:21 PM",-,204,QAGENT,Vuln,-,-,Active,QSD - 21686680,FALSE,
