﻿Account Name,Asset Inventory,Associated Malware,Associated Tags,Bugtraq ID,Category,Created By ID,Created Date,Date Last Fixed,Deleted,Devices connected from IP addresses,Exploitability,External IPs Count,FQDN,First Detected,IP Interfaces,IP Status,IPs,Instance,Is Latest,Last Modified Date,Last Referenced Date,Last Viewed Date,NetBIOS,Computer Name (DNS),IP,Network,OS,OS CPE,PCI Vuln,Parent Account Name,Port,Protocol,QG Host ID,QID,Vulnerability Description,Severity,Fixed Date,Fixed Name,Fixed Note,QID Frm,QID+QG_Host_ID,Results,SSL,Scan Status,Scan Summary,Solution,System Modstamp,Threat,Impact,CVE ID,Last Detected,Ticket State,Times Detected,Tracking Method,Type,Used Scan Summary for count,Vendor Reference,Vuln Status,Vulnerability
PJ Lund DDS PLLC,a2sRi000000xh7FIAQ,-,"Cloud Agent, PJLundDDSPLLC(2964), Patch Management Windows 10",-,Windows,005f4000000fHSKAA2,"3/9/2024, 2:53:12 AM",-,FALSE,-,-,-,-,"6/6/2023, 5:42:56 PM",-,"host scanned, found vuln",-,-,TRUE,"3/9/2024, 2:53:12 AM",-,-,LO-SP-CHAIR6PC,lo-sp-chair6pc.ems.local,192.168.6.152,Global Default Network,Windows 10 Pro 64 bit Edition Version 22H2,cpe:/o:microsoft:windows_10:2009::x64:,FALSE,-,-,-,10143ae4-7418-4a81-89fe-8ad1959c9f0a,90007,Enabled Cached Logon Credential,2,,,,90007,9000710143ae4-7418-4a81-89fe-8ad1959c9f0a,HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Winlogon cachedlogonscount = 10#,-,Active,a29Ri000000kKmvIAE,"We recommend that you locate the following Registry key, and then set or create a REG_SZ 'CachedLogonsCount' entry with a '0' value:   HKEY_LOCAL_MACHINE\Software\Microsoft\Windows Nt\CurrentVersion\Winlogon","3/9/2024, 2:53:12 AM","Windows NT may use a cache to store the last interactive logon (i.e. console logon), to provide a safe logon for the host in the event that the Domain Controller goes down. This feature is currently activated on this host.","Unauthorized users can gain access to this cached information, thereby obtaining sensitive logon information.",-,"3/8/2024, 8:14:12 PM",-,1665,QAGENT,Vuln,-,-,Active,QSD - 19948070
PJ Lund DDS PLLC,a2sRi000000xh7FIAQ,-,"Cloud Agent, PJLundDDSPLLC(2964), Patch Management Windows 10",-,Local,005f4000000fHSKAA2,"3/9/2024, 2:53:12 AM",-,FALSE,-,-,-,-,"3/6/2024, 4:33:28 PM",-,"host scanned, found vuln",-,-,TRUE,"3/9/2024, 2:53:12 AM",-,-,LO-SP-CHAIR6PC,lo-sp-chair6pc.ems.local,192.168.6.152,Global Default Network,Windows 10 Pro 64 bit Edition Version 22H2,cpe:/o:microsoft:windows_10:2009::x64:,FALSE,-,-,-,10143ae4-7418-4a81-89fe-8ad1959c9f0a,379456,Google Chrome Prior to 122.0.6261.111 Multiple Vulnerabilities,4,,,,379456,37945610143ae4-7418-4a81-89fe-8ad1959c9f0a,%ProgramFiles%\Google\Chrome\Application\122.0.6261.95\chrome.dll file version is 122.0.6261.95#,-,New,a29Ri000000kKmvIAE,Refer to Chrome security advisory 122.0.6261.111 (https://chromereleases.googleblog.com/2024/03/stable-channel-update-for-desktop.html) for updates and patch information.  Patch:  Following are links for downloading patches to fix the vulnerabilities:   Google Chrome 122.0.6261.111 (https://chromereleases.googleblog.com/2024/03/stable-channel-update-for-desktop.html),"3/9/2024, 2:53:12 AM","Chrome has released security updates for Windows, Mac, and Linux to fix the vulnerabilities.  Note: The preceding description block is extracted directly from the security advisory. Using automation, we have attempted to clean and format it as much as possible without introducing additional issues.","Successful exploitation of this vulnerability could lead to a security breach or could affect integrity, availability, and confidentiality.","CVE-2024-2173, CVE-2024-2174, CVE-2024-2176","3/8/2024, 8:14:12 PM",-,3,QAGENT,Vuln,-,-,Active,QSD - 19948067
PJ Lund DDS PLLC,a2sRi000000xh7FIAQ,-,"Cloud Agent, PJLundDDSPLLC(2964), Patch Management Windows 10",-,Security Policy,005f4000000fHSKAA2,"3/9/2024, 2:53:12 AM",-,FALSE,-,-,-,-,"6/6/2023, 5:42:56 PM",-,"host scanned, found vuln",-,-,TRUE,"3/9/2024, 2:53:12 AM",-,-,LO-SP-CHAIR6PC,lo-sp-chair6pc.ems.local,192.168.6.152,Global Default Network,Windows 10 Pro 64 bit Edition Version 22H2,cpe:/o:microsoft:windows_10:2009::x64:,FALSE,-,-,-,10143ae4-7418-4a81-89fe-8ad1959c9f0a,105170,Microsoft Windows Explorer AutoPlay Not Disabled,2,,,,105170,10517010143ae4-7418-4a81-89fe-8ad1959c9f0a,%windir%\explorer.exe   found  HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\Explorer NoDriveTypeAutoRun is missing.#,-,Active,a29Ri000000kKmvIAE,Disable autoplay from any disk type by setting the value NoDriveTypeAutoRun to 255 under this registry key:   HKLM\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer,"3/9/2024, 2:53:12 AM",The setting that prevents applications from any drive to be automatically executed is not enabled on the host.,Exploiting this vulnerability can cause malicious applications to be executed unintentionally at escalated privilege.,-,"3/8/2024, 8:14:12 PM",-,1665,QAGENT,Vuln,-,-,Active,QSD - 19948069
PJ Lund DDS PLLC,a2sRi000000xh7FIAQ,-,"Cloud Agent, PJLundDDSPLLC(2964), Patch Management Windows 10",-,Security Policy,005f4000000fHSKAA2,"3/9/2024, 2:53:12 AM",-,FALSE,-,-,-,-,"6/6/2023, 5:42:56 PM",-,"host scanned, found vuln",-,-,TRUE,"3/9/2024, 2:53:12 AM",-,-,LO-SP-CHAIR6PC,lo-sp-chair6pc.ems.local,192.168.6.152,Global Default Network,Windows 10 Pro 64 bit Edition Version 22H2,cpe:/o:microsoft:windows_10:2009::x64:,FALSE,-,-,-,10143ae4-7418-4a81-89fe-8ad1959c9f0a,105171,Windows Explorer Autoplay Not Disabled for Default User,2,,,,105171,10517110143ae4-7418-4a81-89fe-8ad1959c9f0a,%windir%\explorer.exe   found  HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\Explorer NoAutorun is missing.  HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\Explorer NoDriveTypeAutoRun is missing.  HKU\.DEFAULT\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\Explorer NoDriveTypeAutoRun is missing.#,-,Active,a29Ri000000kKmvIAE,Make sure that the value NoDriveTypeAutoRun is defined under this registry key:   HKU\DEFAULT\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer,"3/9/2024, 2:53:12 AM",The setting that prevents applications from any drive to be automatically executed when no user is logged in is not enabled on the host.,An attacker may be able to run an unauthorized application.,-,"3/8/2024, 8:14:12 PM",-,1665,QAGENT,Vuln,-,-,Active,QSD - 19948068
PJ Lund DDS PLLC,a2sRi000000xh7FIAQ,-,"Cloud Agent, PJLundDDSPLLC(2964), Patch Management Windows 10",-,Local,005f4000000fHSKAA2,"3/9/2024, 2:53:12 AM",-,FALSE,-,-,-,-,"3/1/2024, 7:21:48 AM",-,"host scanned, found vuln",-,-,TRUE,"3/9/2024, 2:53:12 AM",-,-,LO-SP-CHAIR6PC,lo-sp-chair6pc.ems.local,192.168.6.152,Global Default Network,Windows 10 Pro 64 bit Edition Version 22H2,cpe:/o:microsoft:windows_10:2009::x64:,FALSE,-,-,-,10143ae4-7418-4a81-89fe-8ad1959c9f0a,379223,Windows SMB Version 1 (SMBv1) Detected,5,,,,379223,37922310143ae4-7418-4a81-89fe-8ad1959c9f0a,HKLM\SYSTEM\CurrentControlSet\Services\LanmanServer\Parameters SMB1 = 1 SMB Server version 1 is Enabled HKLM\SYSTEM\CurrentControlSet\Services\mrxsmb10 Start = 2 SMB Client version 1 is Enabled#,-,New,a29Ri000000kKmvIAE,"Microsoft advises users against reinstalling SMBv1 due to its status as an older protocol with well-documented security vulnerabilities, particularly concerning ransomware and other types of malware. Instead, users are strongly encouraged to upgrade to the latest versions of SMB and discontinue the use of SMBv1 for improved security posture and protection against potential threats.  Refer to Microsoft KB article SMB (https://techcommunity.microsoft.com/t5/storage-at-microsoft/stop-using-smb1/ba-p/425858) for more details.Workaround: Customer may consider blocking all versions of SMB at the network boundary by blocking TCP port 445 with related protocols on UDP ports 137-138 and TCP port 139, for all boundary devices.  Patch:  Following are links for downloading patches to fix the vulnerabilities:   Microsoft (https://learn.microsoft.com/en-US/windows-server/storage/file-server/troubleshoot/detect-enable-and-disable-smbv1-v2-v3?tabs=server)","3/9/2024, 2:53:12 AM","The Server Message Block (SMB) Protocol is a network file sharing protocol, and as implemented in Microsoft Windows is known as Microsoft SMB Protocol.   Microsoft publicly deprecated the SMBv1 protocol in 2014. It was superseded by SMBv2 and later protocols  The Windows host has SMBv1 protocol enabled for either :   Client or Server  QID Detection Logic:  Authenticated:  Windows: This QID checks for used SMB version on target and flags if SMBv1 is used.  Unauthenticated:  This QID sends special SMBv1 packets to the target and flags if SMBv1 packets found in response.","SMBv1  protocol is deprecated and vulnerable to many known and unknown vulnerabilities, may allow a remote attacker in complete system compromise.",-,"3/8/2024, 8:14:12 PM",-,34,QAGENT,Vuln,-,-,Active,QSD - 19948066
PJ Lund DDS PLLC,a2sRi000000xh7UIAQ,-,"Cloud Agent, PJLundDDSPLLC(2964), Patch Management Windows 10",-,Windows,005f4000000fHSKAA2,"3/9/2024, 2:53:12 AM",-,FALSE,-,-,-,-,"8/15/2023, 5:05:42 PM",-,"host scanned, found vuln",-,-,TRUE,"3/9/2024, 2:53:12 AM",-,-,LO-SP-CHAIR7PC2,lo-sp-chair7pc2.ems.local,192.168.6.149,Global Default Network,Windows 10 Pro 64 bit Edition Version 22H2,cpe:/o:microsoft:windows_10:2009::x64:,FALSE,-,-,-,fa4e3696-344b-43dd-9890-8d6e8fc1d523,90007,Enabled Cached Logon Credential,2,,,,90007,90007fa4e3696-344b-43dd-9890-8d6e8fc1d523,HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Winlogon cachedlogonscount = 10#,-,Active,a29Ri000000kKmvIAE,"We recommend that you locate the following Registry key, and then set or create a REG_SZ 'CachedLogonsCount' entry with a '0' value:   HKEY_LOCAL_MACHINE\Software\Microsoft\Windows Nt\CurrentVersion\Winlogon","3/9/2024, 2:53:12 AM","Windows NT may use a cache to store the last interactive logon (i.e. console logon), to provide a safe logon for the host in the event that the Domain Controller goes down. This feature is currently activated on this host.","Unauthorized users can gain access to this cached information, thereby obtaining sensitive logon information.",-,"3/8/2024, 6:06:50 PM",-,1247,QAGENT,Vuln,-,-,Active,QSD - 19948086
PJ Lund DDS PLLC,a2sRi000000xh7UIAQ,-,"Cloud Agent, PJLundDDSPLLC(2964), Patch Management Windows 10",-,Local,005f4000000fHSKAA2,"3/9/2024, 2:53:12 AM",-,FALSE,-,-,-,-,"3/6/2024, 4:01:55 PM",-,"host scanned, found vuln",-,-,TRUE,"3/9/2024, 2:53:12 AM",-,-,LO-SP-CHAIR7PC2,lo-sp-chair7pc2.ems.local,192.168.6.149,Global Default Network,Windows 10 Pro 64 bit Edition Version 22H2,cpe:/o:microsoft:windows_10:2009::x64:,FALSE,-,-,-,fa4e3696-344b-43dd-9890-8d6e8fc1d523,379456,Google Chrome Prior to 122.0.6261.111 Multiple Vulnerabilities,4,,,,379456,379456fa4e3696-344b-43dd-9890-8d6e8fc1d523,%ProgramFiles%\Google\Chrome\Application\122.0.6261.95\chrome.dll file version is 122.0.6261.95#,-,New,a29Ri000000kKmvIAE,Refer to Chrome security advisory 122.0.6261.111 (https://chromereleases.googleblog.com/2024/03/stable-channel-update-for-desktop.html) for updates and patch information.  Patch:  Following are links for downloading patches to fix the vulnerabilities:   Google Chrome 122.0.6261.111 (https://chromereleases.googleblog.com/2024/03/stable-channel-update-for-desktop.html),"3/9/2024, 2:53:12 AM","Chrome has released security updates for Windows, Mac, and Linux to fix the vulnerabilities.  Note: The preceding description block is extracted directly from the security advisory. Using automation, we have attempted to clean and format it as much as possible without introducing additional issues.","Successful exploitation of this vulnerability could lead to a security breach or could affect integrity, availability, and confidentiality.","CVE-2024-2173, CVE-2024-2174, CVE-2024-2176","3/8/2024, 6:06:50 PM",-,13,QAGENT,Vuln,-,-,Active,QSD - 19948083
PJ Lund DDS PLLC,a2sRi000000xh7UIAQ,-,"Cloud Agent, PJLundDDSPLLC(2964), Patch Management Windows 10",-,Security Policy,005f4000000fHSKAA2,"3/9/2024, 2:53:12 AM",-,FALSE,-,-,-,-,"8/15/2023, 5:05:42 PM",-,"host scanned, found vuln",-,-,TRUE,"3/9/2024, 2:53:12 AM",-,-,LO-SP-CHAIR7PC2,lo-sp-chair7pc2.ems.local,192.168.6.149,Global Default Network,Windows 10 Pro 64 bit Edition Version 22H2,cpe:/o:microsoft:windows_10:2009::x64:,FALSE,-,-,-,fa4e3696-344b-43dd-9890-8d6e8fc1d523,105170,Microsoft Windows Explorer AutoPlay Not Disabled,2,,,,105170,105170fa4e3696-344b-43dd-9890-8d6e8fc1d523,%windir%\explorer.exe   found  HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\Explorer NoDriveTypeAutoRun is missing.#,-,Active,a29Ri000000kKmvIAE,Disable autoplay from any disk type by setting the value NoDriveTypeAutoRun to 255 under this registry key:   HKLM\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer,"3/9/2024, 2:53:12 AM",The setting that prevents applications from any drive to be automatically executed is not enabled on the host.,Exploiting this vulnerability can cause malicious applications to be executed unintentionally at escalated privilege.,-,"3/8/2024, 6:06:50 PM",-,1247,QAGENT,Vuln,-,-,Active,QSD - 19948085
PJ Lund DDS PLLC,a2sRi000000xh7UIAQ,-,"Cloud Agent, PJLundDDSPLLC(2964), Patch Management Windows 10",-,Security Policy,005f4000000fHSKAA2,"3/9/2024, 2:53:12 AM",-,FALSE,-,-,-,-,"8/15/2023, 5:05:42 PM",-,"host scanned, found vuln",-,-,TRUE,"3/9/2024, 2:53:12 AM",-,-,LO-SP-CHAIR7PC2,lo-sp-chair7pc2.ems.local,192.168.6.149,Global Default Network,Windows 10 Pro 64 bit Edition Version 22H2,cpe:/o:microsoft:windows_10:2009::x64:,FALSE,-,-,-,fa4e3696-344b-43dd-9890-8d6e8fc1d523,105171,Windows Explorer Autoplay Not Disabled for Default User,2,,,,105171,105171fa4e3696-344b-43dd-9890-8d6e8fc1d523,%windir%\explorer.exe   found  HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\Explorer NoAutorun is missing.  HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\Explorer NoDriveTypeAutoRun is missing.  HKU\.DEFAULT\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\Explorer NoDriveTypeAutoRun is missing.#,-,Active,a29Ri000000kKmvIAE,Make sure that the value NoDriveTypeAutoRun is defined under this registry key:   HKU\DEFAULT\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer,"3/9/2024, 2:53:12 AM",The setting that prevents applications from any drive to be automatically executed when no user is logged in is not enabled on the host.,An attacker may be able to run an unauthorized application.,-,"3/8/2024, 6:06:50 PM",-,1247,QAGENT,Vuln,-,-,Active,QSD - 19948084
PJ Lund DDS PLLC,a2sRi000000xh7UIAQ,-,"Cloud Agent, PJLundDDSPLLC(2964), Patch Management Windows 10",-,Local,005f4000000fHSKAA2,"3/9/2024, 2:53:12 AM",-,FALSE,-,-,-,-,"3/1/2024, 7:09:43 AM",-,"host scanned, found vuln",-,-,TRUE,"3/9/2024, 2:53:12 AM",-,-,LO-SP-CHAIR7PC2,lo-sp-chair7pc2.ems.local,192.168.6.149,Global Default Network,Windows 10 Pro 64 bit Edition Version 22H2,cpe:/o:microsoft:windows_10:2009::x64:,FALSE,-,-,-,fa4e3696-344b-43dd-9890-8d6e8fc1d523,379223,Windows SMB Version 1 (SMBv1) Detected,5,,,,379223,379223fa4e3696-344b-43dd-9890-8d6e8fc1d523,HKLM\SYSTEM\CurrentControlSet\Services\LanmanServer\Parameters SMB1 = 1 SMB Server version 1 is Enabled HKLM\SYSTEM\CurrentControlSet\Services\mrxsmb10 Start = 2 SMB Client version 1 is Enabled#,-,New,a29Ri000000kKmvIAE,"Microsoft advises users against reinstalling SMBv1 due to its status as an older protocol with well-documented security vulnerabilities, particularly concerning ransomware and other types of malware. Instead, users are strongly encouraged to upgrade to the latest versions of SMB and discontinue the use of SMBv1 for improved security posture and protection against potential threats.  Refer to Microsoft KB article SMB (https://techcommunity.microsoft.com/t5/storage-at-microsoft/stop-using-smb1/ba-p/425858) for more details.Workaround: Customer may consider blocking all versions of SMB at the network boundary by blocking TCP port 445 with related protocols on UDP ports 137-138 and TCP port 139, for all boundary devices.  Patch:  Following are links for downloading patches to fix the vulnerabilities:   Microsoft (https://learn.microsoft.com/en-US/windows-server/storage/file-server/troubleshoot/detect-enable-and-disable-smbv1-v2-v3?tabs=server)","3/9/2024, 2:53:12 AM","The Server Message Block (SMB) Protocol is a network file sharing protocol, and as implemented in Microsoft Windows is known as Microsoft SMB Protocol.   Microsoft publicly deprecated the SMBv1 protocol in 2014. It was superseded by SMBv2 and later protocols  The Windows host has SMBv1 protocol enabled for either :   Client or Server  QID Detection Logic:  Authenticated:  Windows: This QID checks for used SMB version on target and flags if SMBv1 is used.  Unauthenticated:  This QID sends special SMBv1 packets to the target and flags if SMBv1 packets found in response.","SMBv1  protocol is deprecated and vulnerable to many known and unknown vulnerabilities, may allow a remote attacker in complete system compromise.",-,"3/8/2024, 6:06:50 PM",-,43,QAGENT,Vuln,-,-,Active,QSD - 19948082
PJ Lund DDS PLLC,a2sRi000000xh74IAA,-,"Cloud Agent, PJLundDDSPLLC(2964), Patch Management Windows 10",-,Windows,005f4000000fHSKAA2,"3/9/2024, 2:53:12 AM",-,FALSE,-,-,-,-,"6/6/2023, 4:05:42 PM",-,"host scanned, found vuln",-,-,TRUE,"3/9/2024, 2:53:12 AM",-,-,LO-SP-EXAM1PC,lo-sp-exam1pc.ems.local,192.168.6.141,Global Default Network,Windows 10 Pro 64 bit Edition Version 22H2,cpe:/o:microsoft:windows_10:2009::x64:,FALSE,-,-,-,b60d694b-d6c5-4e9b-a778-ce10457643b5,90007,Enabled Cached Logon Credential,2,,,,90007,90007b60d694b-d6c5-4e9b-a778-ce10457643b5,HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Winlogon cachedlogonscount = 10#,-,Active,a29Ri000000kKmvIAE,"We recommend that you locate the following Registry key, and then set or create a REG_SZ 'CachedLogonsCount' entry with a '0' value:   HKEY_LOCAL_MACHINE\Software\Microsoft\Windows Nt\CurrentVersion\Winlogon","3/9/2024, 2:53:12 AM","Windows NT may use a cache to store the last interactive logon (i.e. console logon), to provide a safe logon for the host in the event that the Domain Controller goes down. This feature is currently activated on this host.","Unauthorized users can gain access to this cached information, thereby obtaining sensitive logon information.",-,"3/8/2024, 8:06:44 PM",-,1659,QAGENT,Vuln,-,-,Active,QSD - 19948109
PJ Lund DDS PLLC,a2sRi000000xh74IAA,-,"Cloud Agent, PJLundDDSPLLC(2964), Patch Management Windows 10",-,Local,005f4000000fHSKAA2,"3/9/2024, 2:53:12 AM",-,FALSE,-,-,-,-,"3/6/2024, 3:41:33 PM",-,"host scanned, found vuln",-,-,TRUE,"3/9/2024, 2:53:12 AM",-,-,LO-SP-EXAM1PC,lo-sp-exam1pc.ems.local,192.168.6.141,Global Default Network,Windows 10 Pro 64 bit Edition Version 22H2,cpe:/o:microsoft:windows_10:2009::x64:,FALSE,-,-,-,b60d694b-d6c5-4e9b-a778-ce10457643b5,379456,Google Chrome Prior to 122.0.6261.111 Multiple Vulnerabilities,4,,,,379456,379456b60d694b-d6c5-4e9b-a778-ce10457643b5,%ProgramFiles%\Google\Chrome\Application\122.0.6261.95\chrome.dll file version is 122.0.6261.95#,-,New,a29Ri000000kKmvIAE,Refer to Chrome security advisory 122.0.6261.111 (https://chromereleases.googleblog.com/2024/03/stable-channel-update-for-desktop.html) for updates and patch information.  Patch:  Following are links for downloading patches to fix the vulnerabilities:   Google Chrome 122.0.6261.111 (https://chromereleases.googleblog.com/2024/03/stable-channel-update-for-desktop.html),"3/9/2024, 2:53:12 AM","Chrome has released security updates for Windows, Mac, and Linux to fix the vulnerabilities.  Note: The preceding description block is extracted directly from the security advisory. Using automation, we have attempted to clean and format it as much as possible without introducing additional issues.","Successful exploitation of this vulnerability could lead to a security breach or could affect integrity, availability, and confidentiality.","CVE-2024-2173, CVE-2024-2174, CVE-2024-2176","3/8/2024, 8:06:44 PM",-,11,QAGENT,Vuln,-,-,Active,QSD - 19948106
PJ Lund DDS PLLC,a2sRi000000xh74IAA,-,"Cloud Agent, PJLundDDSPLLC(2964), Patch Management Windows 10",-,Security Policy,005f4000000fHSKAA2,"3/9/2024, 2:53:12 AM",-,FALSE,-,-,-,-,"6/6/2023, 4:05:42 PM",-,"host scanned, found vuln",-,-,TRUE,"3/9/2024, 2:53:12 AM",-,-,LO-SP-EXAM1PC,lo-sp-exam1pc.ems.local,192.168.6.141,Global Default Network,Windows 10 Pro 64 bit Edition Version 22H2,cpe:/o:microsoft:windows_10:2009::x64:,FALSE,-,-,-,b60d694b-d6c5-4e9b-a778-ce10457643b5,105170,Microsoft Windows Explorer AutoPlay Not Disabled,2,,,,105170,105170b60d694b-d6c5-4e9b-a778-ce10457643b5,%windir%\explorer.exe   found  HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\Explorer NoDriveTypeAutoRun is missing.#,-,Active,a29Ri000000kKmvIAE,Disable autoplay from any disk type by setting the value NoDriveTypeAutoRun to 255 under this registry key:   HKLM\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer,"3/9/2024, 2:53:12 AM",The setting that prevents applications from any drive to be automatically executed is not enabled on the host.,Exploiting this vulnerability can cause malicious applications to be executed unintentionally at escalated privilege.,-,"3/8/2024, 8:06:44 PM",-,1659,QAGENT,Vuln,-,-,Active,QSD - 19948108
PJ Lund DDS PLLC,a2sRi000000xh74IAA,-,"Cloud Agent, PJLundDDSPLLC(2964), Patch Management Windows 10",-,Security Policy,005f4000000fHSKAA2,"3/9/2024, 2:53:12 AM",-,FALSE,-,-,-,-,"6/6/2023, 4:05:42 PM",-,"host scanned, found vuln",-,-,TRUE,"3/9/2024, 2:53:12 AM",-,-,LO-SP-EXAM1PC,lo-sp-exam1pc.ems.local,192.168.6.141,Global Default Network,Windows 10 Pro 64 bit Edition Version 22H2,cpe:/o:microsoft:windows_10:2009::x64:,FALSE,-,-,-,b60d694b-d6c5-4e9b-a778-ce10457643b5,105171,Windows Explorer Autoplay Not Disabled for Default User,2,,,,105171,105171b60d694b-d6c5-4e9b-a778-ce10457643b5,%windir%\explorer.exe   found  HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\Explorer NoAutorun is missing.  HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\Explorer NoDriveTypeAutoRun is missing.  HKU\.DEFAULT\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\Explorer NoDriveTypeAutoRun is missing.#,-,Active,a29Ri000000kKmvIAE,Make sure that the value NoDriveTypeAutoRun is defined under this registry key:   HKU\DEFAULT\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer,"3/9/2024, 2:53:12 AM",The setting that prevents applications from any drive to be automatically executed when no user is logged in is not enabled on the host.,An attacker may be able to run an unauthorized application.,-,"3/8/2024, 8:06:44 PM",-,1659,QAGENT,Vuln,-,-,Active,QSD - 19948107
PJ Lund DDS PLLC,a2sRi000000xh74IAA,-,"Cloud Agent, PJLundDDSPLLC(2964), Patch Management Windows 10",-,Local,005f4000000fHSKAA2,"3/9/2024, 2:53:12 AM",-,FALSE,-,-,-,-,"3/1/2024, 8:10:17 AM",-,"host scanned, found vuln",-,-,TRUE,"3/9/2024, 2:53:12 AM",-,-,LO-SP-EXAM1PC,lo-sp-exam1pc.ems.local,192.168.6.141,Global Default Network,Windows 10 Pro 64 bit Edition Version 22H2,cpe:/o:microsoft:windows_10:2009::x64:,FALSE,-,-,-,b60d694b-d6c5-4e9b-a778-ce10457643b5,379223,Windows SMB Version 1 (SMBv1) Detected,5,,,,379223,379223b60d694b-d6c5-4e9b-a778-ce10457643b5,HKLM\SYSTEM\CurrentControlSet\Services\LanmanServer\Parameters SMB1 = 1 SMB Server version 1 is Enabled HKLM\SYSTEM\CurrentControlSet\Services\mrxsmb10 Start = 2 SMB Client version 1 is Enabled#,-,New,a29Ri000000kKmvIAE,"Microsoft advises users against reinstalling SMBv1 due to its status as an older protocol with well-documented security vulnerabilities, particularly concerning ransomware and other types of malware. Instead, users are strongly encouraged to upgrade to the latest versions of SMB and discontinue the use of SMBv1 for improved security posture and protection against potential threats.  Refer to Microsoft KB article SMB (https://techcommunity.microsoft.com/t5/storage-at-microsoft/stop-using-smb1/ba-p/425858) for more details.Workaround: Customer may consider blocking all versions of SMB at the network boundary by blocking TCP port 445 with related protocols on UDP ports 137-138 and TCP port 139, for all boundary devices.  Patch:  Following are links for downloading patches to fix the vulnerabilities:   Microsoft (https://learn.microsoft.com/en-US/windows-server/storage/file-server/troubleshoot/detect-enable-and-disable-smbv1-v2-v3?tabs=server)","3/9/2024, 2:53:12 AM","The Server Message Block (SMB) Protocol is a network file sharing protocol, and as implemented in Microsoft Windows is known as Microsoft SMB Protocol.   Microsoft publicly deprecated the SMBv1 protocol in 2014. It was superseded by SMBv2 and later protocols  The Windows host has SMBv1 protocol enabled for either :   Client or Server  QID Detection Logic:  Authenticated:  Windows: This QID checks for used SMB version on target and flags if SMBv1 is used.  Unauthenticated:  This QID sends special SMBv1 packets to the target and flags if SMBv1 packets found in response.","SMBv1  protocol is deprecated and vulnerable to many known and unknown vulnerabilities, may allow a remote attacker in complete system compromise.",-,"3/8/2024, 8:06:44 PM",-,40,QAGENT,Vuln,-,-,Active,QSD - 19948105
PJ Lund DDS PLLC,a2sRi000000xh73IAA,-,"Cloud Agent, PJLundDDSPLLC(2964), Patch Management Windows 10",-,Windows,005f4000000fHSKAA2,"3/9/2024, 2:53:12 AM",-,FALSE,-,-,-,-,"6/6/2023, 2:15:14 PM",-,"host scanned, found vuln",-,-,TRUE,"3/9/2024, 2:53:12 AM",-,-,LO-SP-EXAM2PC,lo-sp-exam2pc.ems.local,192.168.6.138,Global Default Network,Windows 10 Pro 64 bit Edition Version 22H2,cpe:/o:microsoft:windows_10:2009::x64:,FALSE,-,-,-,d0fea952-2a80-44c6-ac3d-5cc5319cb436,90007,Enabled Cached Logon Credential,2,,,,90007,90007d0fea952-2a80-44c6-ac3d-5cc5319cb436,HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Winlogon cachedlogonscount = 10#,-,Active,a29Ri000000kKmvIAE,"We recommend that you locate the following Registry key, and then set or create a REG_SZ 'CachedLogonsCount' entry with a '0' value:   HKEY_LOCAL_MACHINE\Software\Microsoft\Windows Nt\CurrentVersion\Winlogon","3/9/2024, 2:53:12 AM","Windows NT may use a cache to store the last interactive logon (i.e. console logon), to provide a safe logon for the host in the event that the Domain Controller goes down. This feature is currently activated on this host.","Unauthorized users can gain access to this cached information, thereby obtaining sensitive logon information.",-,"3/8/2024, 3:35:57 PM",-,1675,QAGENT,Vuln,-,-,Active,QSD - 19948115
